sales,quantity,discount,category,subcategory,ship_mode,segment,country,city,state,region,target,order_month,order_year
196.62,2,0.0,1,10,0,0,0,467,44,2,1,12,2018
21.936,2,0.6,0,9,3,1,0,207,41,0,0,9,2018
6.588,3,0.8,1,3,3,1,0,207,41,0,0,9,2018
104.28,3,0.0,1,14,3,0,0,438,3,3,1,5,2019
17.94,3,0.0,1,12,3,0,0,438,3,3,1,5,2019
64.784,1,0.2,1,14,3,1,0,374,36,1,0,9,2017
32.382,3,0.4,2,13,3,1,0,374,36,1,1,9,2017
42.368,2,0.2,0,9,3,1,0,374,36,1,1,9,2017
399.54,4,0.7,2,11,3,1,0,374,36,1,0,9,2017
18.97,1,0.0,1,12,2,0,0,266,3,3,1,9,2019
14.82,3,0.0,0,9,3,1,0,438,3,3,1,11,2019
99.28,2,0.2,1,1,0,1,0,374,36,1,1,4,2020
1.188,2,0.7,1,3,0,1,0,374,36,1,0,4,2020
7.518,2,0.7,1,3,0,1,0,374,36,1,0,4,2020
10.368,2,0.2,1,12,0,0,0,374,36,1,1,12,2020
310.88,2,0.2,0,9,0,0,0,374,36,1,1,12,2020
853.092,6,0.4,0,16,3,0,0,374,36,1,0,8,2017
33.45,5,0.0,1,12,3,0,0,211,12,0,1,12,2020
10.4,5,0.0,1,3,3,0,0,211,12,0,1,12,2020
21.88,5,0.2,0,9,3,0,0,94,33,1,1,3,2019
13.616,2,0.2,2,0,2,2,0,379,41,0,1,6,2019
63.96,4,0.0,2,0,2,2,0,31,28,1,1,9,2018
14.46,3,0.0,1,3,2,2,0,31,28,1,1,9,2018
104.98,2,0.0,2,13,2,2,0,31,28,1,1,9,2018
106.96,2,0.0,1,1,3,0,0,266,3,3,1,12,2018
21.56,7,0.0,1,10,3,0,0,266,3,3,1,12,2018
515.88,6,0.0,0,16,2,0,0,452,45,3,1,6,2017
11.808,2,0.2,1,3,2,0,0,329,30,1,1,7,2018
1931.04,9,0.1,0,5,2,0,0,329,30,1,1,7,2018
9.96,2,0.0,1,12,2,0,0,329,30,1,1,7,2018
12.35,5,0.0,1,8,3,2,0,437,3,3,1,2,2017
9.702,3,0.7,1,3,1,0,0,168,1,3,0,3,2019
11.61,2,0.7,1,3,3,0,0,374,36,1,0,11,2018
43.86,6,0.0,1,10,3,0,0,438,3,3,1,10,2020
148.48,2,0.2,2,13,3,0,0,438,3,3,1,10,2020
7.42,2,0.0,1,12,3,0,0,438,3,3,1,10,2020
71.992,1,0.2,0,5,3,0,0,438,3,3,0,10,2020
19.9,5,0.0,1,2,3,0,0,438,3,3,1,10,2020
1702.12,14,0.0,1,1,3,0,0,438,3,3,1,10,2020
14.304,6,0.2,1,12,3,0,0,207,41,0,1,1,2018
765.625,7,0.5,0,16,2,0,0,80,11,0,0,9,2020
307.666,2,0.15,0,4,3,0,0,438,3,3,0,10,2020
7.712,2,0.2,1,3,3,0,0,329,30,1,1,4,2019
242.9,5,0.0,1,1,3,0,0,329,30,1,1,5,2019
454.9,5,0.0,1,14,3,0,0,329,30,1,0,5,2019
35.92,4,0.0,0,9,3,0,0,329,30,1,1,5,2019
39.76,8,0.0,0,9,3,0,0,329,30,1,1,5,2019
47.744,4,0.2,1,3,3,0,0,329,30,1,1,5,2019
159.984,2,0.2,2,13,3,0,0,80,11,0,1,12,2018
255.968,4,0.2,2,0,3,0,0,80,11,0,1,12,2018
359.058,3,0.3,0,4,3,0,0,80,11,0,0,12,2018
434.352,3,0.2,1,1,0,0,0,374,36,1,1,12,2018
3.552,2,0.2,1,1,0,0,0,374,36,1,1,12,2018
88.832,4,0.2,1,1,0,0,0,374,36,1,1,12,2018
1048.35,5,0.4,0,16,2,1,0,126,33,1,0,4,2020
100.0,4,0.0,2,0,1,0,0,464,44,2,1,2,2019
7.83,3,0.0,1,10,1,0,0,464,44,2,1,2,2019
96.256,8,0.2,1,12,3,1,0,150,31,2,1,9,2017
10.688,2,0.2,1,12,3,1,0,150,31,2,1,9,2017
338.04,3,0.2,1,14,3,0,0,109,41,0,0,7,2019
154.24,4,0.2,1,2,3,0,0,109,41,0,1,7,2019
34.848,2,0.2,1,1,2,0,0,216,31,2,1,7,2020
22.0,5,0.2,2,13,2,0,0,216,31,2,1,7,2020
4.368,3,0.2,1,2,2,0,0,216,31,2,1,7,2020
31.44,3,0.0,1,14,3,1,0,438,3,3,1,9,2018
17.9,2,0.0,2,0,3,1,0,438,3,3,1,9,2018
129.45,5,0.0,2,0,3,1,0,438,3,3,1,9,2018
20.88,8,0.0,1,10,3,2,0,437,3,3,1,8,2017
20.736,4,0.2,1,12,3,0,0,374,36,1,1,10,2020
7.168,2,0.2,0,9,3,0,0,374,36,1,1,10,2020
11.168,2,0.2,1,14,3,0,0,374,36,1,0,10,2020
442.4,7,0.2,2,0,3,0,0,374,36,1,0,10,2020
13.36,2,0.0,1,2,0,0,0,410,30,1,1,6,2017
11.232,8,0.7,1,3,2,0,0,216,31,2,0,8,2019
10.272,3,0.2,1,12,2,0,0,216,31,2,1,8,2019
10.368,2,0.2,1,12,3,2,0,207,41,0,1,4,2017
6.24,3,0.2,1,2,3,2,0,207,41,0,1,4,2017
206.962,2,0.3,0,16,3,2,0,434,41,0,0,11,2018
9.46,2,0.0,0,9,0,0,0,342,3,3,1,10,2020
559.62,9,0.0,1,14,0,1,0,438,3,3,1,12,2020
109.92,2,0.0,1,12,0,1,0,438,3,3,1,12,2020
8.56,2,0.0,1,12,0,1,0,438,3,3,1,12,2020
360.712,11,0.2,1,12,2,2,0,154,41,0,1,12,2018
1718.4,6,0.2,2,13,2,2,0,154,41,0,1,12,2018
41.568,6,0.8,1,3,0,2,0,207,41,0,0,7,2018
46.864,2,0.2,2,0,3,0,0,207,41,0,1,5,2017
19.536,3,0.2,1,2,3,0,0,374,36,1,1,1,2017
411.332,4,0.15,0,4,3,0,0,437,3,3,0,9,2018
28.752,6,0.2,1,3,3,0,0,437,3,3,1,9,2018
293.199,3,0.15,0,4,3,0,0,437,3,3,0,9,2018
35.06,2,0.0,1,15,3,2,0,467,44,2,1,8,2019
4.13,1,0.0,1,10,3,2,0,467,44,2,1,8,2019
109.8,9,0.0,0,9,3,2,0,467,44,2,1,8,2019
9.82,2,0.0,1,10,3,2,0,467,44,2,1,8,2019
7.644,4,0.7,1,3,3,0,0,178,31,2,0,3,2017
51.465,5,0.7,1,3,3,0,0,178,31,2,0,3,2017
6.976,4,0.2,1,15,3,1,0,109,41,0,0,3,2020
12.222,7,0.8,1,3,3,1,0,109,41,0,0,3,2020
97.984,2,0.2,1,14,2,1,0,80,11,0,0,11,2019
62.4,6,0.2,2,0,2,1,0,80,11,0,1,11,2019
20.86,2,0.0,1,3,3,1,0,28,18,1,1,4,2017
497.61,9,0.0,1,14,3,1,0,28,18,1,1,4,2017
5.34,2,0.0,1,2,3,1,0,28,18,1,1,4,2017
3.15,1,0.0,1,10,3,1,0,28,18,1,1,4,2017
368.91,9,0.0,1,12,3,0,0,266,3,3,1,11,2018
14.7,5,0.0,1,2,3,0,0,266,3,3,1,11,2018
59.97,3,0.0,2,0,3,0,0,329,30,1,1,11,2019
83.36,1,0.0,1,14,3,0,0,329,30,1,1,11,2019
6.58,2,0.0,1,12,3,1,0,156,19,1,1,7,2018
122.94,3,0.0,1,3,3,1,0,156,19,1,1,7,2018
219.84,4,0.0,1,12,3,1,0,299,47,0,1,9,2020
98.16,6,0.0,2,0,3,1,0,299,47,0,1,9,2020
33.04,8,0.0,1,3,3,1,0,299,47,0,1,9,2020
86.97,3,0.0,2,13,3,1,0,299,47,0,1,9,2020
134.97,3,0.0,2,13,3,1,0,224,47,0,1,2,2018
699.98,2,0.0,2,13,3,1,0,224,47,0,1,2,2018
139.95,5,0.0,2,0,3,1,0,224,47,0,1,2,2018
48.94,1,0.0,1,12,3,0,0,329,30,1,1,9,2017
2807.84,8,0.0,0,5,0,0,0,272,47,0,1,12,2017
46.64,4,0.0,1,2,0,0,0,272,47,0,1,12,2017
60.416,2,0.2,1,14,3,1,0,207,41,0,1,12,2017
107.94,3,0.0,1,2,3,2,0,346,14,0,1,9,2019
63.84,8,0.0,1,14,0,2,0,329,30,1,1,8,2020
347.97,3,0.0,2,13,0,2,0,329,30,1,1,8,2020
37.008,6,0.2,1,3,0,2,0,329,30,1,1,8,2020
215.65,5,0.0,0,9,3,0,0,440,3,3,1,7,2019
11.168,4,0.2,1,8,2,0,0,109,41,0,1,8,2019
53.952,3,0.2,1,12,2,0,0,109,41,0,1,8,2019
4.18,1,0.0,0,9,3,2,0,23,45,3,1,11,2019
5.607,1,0.7,1,3,2,0,0,374,36,1,0,9,2020
4663.736,7,0.2,1,15,2,0,0,374,36,1,0,9,2020
79.984,2,0.2,2,0,2,0,0,374,36,1,1,9,2020
2575.944,7,0.2,2,13,0,1,0,266,3,3,1,12,2019
45.36,7,0.0,1,12,0,1,0,266,3,3,1,12,2019
254.24,7,0.0,2,0,0,1,0,266,3,3,1,12,2019
69.93,7,0.0,2,13,0,1,0,490,34,0,1,2,2019
16.156,7,0.6,0,9,3,1,0,80,11,0,0,10,2019
54.816,3,0.2,1,12,3,1,0,80,11,0,1,10,2019
1441.3,7,0.0,0,16,2,0,0,190,44,2,1,6,2017
77.6,5,0.2,0,9,3,0,0,330,33,1,1,11,2020
4.656,2,0.2,0,9,3,0,0,330,33,1,1,11,2020
170.136,3,0.2,0,16,3,1,0,266,3,3,0,9,2018
7.38,2,0.0,1,10,1,0,0,452,45,3,1,6,2018
9.26,2,0.0,1,2,1,0,0,452,45,3,1,6,2018
9.96,2,0.0,1,10,2,0,0,266,3,3,1,12,2018
75.6,2,0.8,1,1,3,0,0,80,11,0,0,5,2017
29.32,2,0.6,0,9,3,0,0,80,11,0,0,5,2017
92.064,6,0.8,1,1,3,1,0,80,11,0,0,2,2019
6.976,4,0.2,1,8,3,1,0,80,11,0,1,2,2019
62.958,3,0.3,0,5,3,1,0,80,11,0,0,2,2019
5.184,1,0.2,1,12,3,1,0,80,11,0,1,2,2019
31.32,10,0.7,1,3,3,0,0,400,35,3,0,12,2019
11.84,4,0.2,0,9,3,0,0,400,35,3,1,12,2019
22.784,1,0.2,0,9,3,0,0,400,35,3,1,12,2019
1127.976,3,0.2,2,13,2,2,0,394,31,2,1,2,2019
38.88,6,0.0,1,12,2,1,0,271,9,2,1,7,2018
779.796,2,0.4,2,13,3,0,0,86,33,1,0,5,2017
1439.92,8,0.0,2,13,1,2,0,320,34,0,1,10,2020
262.11,1,0.0,0,16,1,2,0,320,34,0,1,10,2020
207.0,3,0.2,0,5,3,1,0,308,31,2,1,11,2018
1439.982,3,0.4,2,11,3,1,0,25,41,0,0,8,2020
36.288,7,0.2,1,12,3,1,0,25,41,0,1,8,2020
21.4,5,0.0,1,2,0,0,0,291,5,1,1,6,2017
1245.86,7,0.0,1,1,2,1,0,419,9,2,1,2,2020
17.544,3,0.2,1,10,3,1,0,74,31,2,1,8,2017
44.128,4,0.2,0,9,3,1,0,74,31,2,1,8,2017
62.92,1,0.2,1,1,3,1,0,74,31,2,1,8,2017
78.304,2,0.2,1,12,3,1,0,74,31,2,1,8,2017
140.81,1,0.0,0,5,3,1,0,46,15,2,1,7,2019
40.096,4,0.2,1,10,2,1,0,434,41,0,1,2,2018
40.784,2,0.6,0,9,2,1,0,434,41,0,0,2,2018
90.57,3,0.0,2,0,3,0,0,452,45,3,1,7,2020
40.08,6,0.0,1,12,2,2,0,505,7,1,1,1,2020
37.68,2,0.0,0,9,2,2,0,505,7,1,1,1,2020
362.352,3,0.2,0,5,1,1,0,266,3,3,1,9,2020
7.184,2,0.2,1,3,1,1,0,266,3,3,1,9,2020
34.76,1,0.0,1,14,2,0,0,459,12,0,1,7,2018
831.2,5,0.0,2,0,2,0,0,459,12,0,1,7,2018
26.4,5,0.0,1,12,2,0,0,459,12,0,1,7,2018
106.75,7,0.0,1,7,2,0,0,459,12,0,1,7,2018
97.82,2,0.0,1,12,2,0,0,459,12,0,1,7,2018
141.4,5,0.0,1,14,2,0,0,459,12,0,1,7,2018
14.52,3,0.0,1,2,3,1,0,266,3,3,1,6,2017
127.92,5,0.2,1,14,2,1,0,207,41,0,0,5,2020
34.24,4,0.8,1,3,2,1,0,207,41,0,0,5,2020
137.62,2,0.0,1,1,0,1,0,51,5,1,1,9,2018
100.49,1,0.0,2,13,0,1,0,51,5,1,1,9,2018
257.568,2,0.2,0,4,0,0,0,329,30,1,0,3,2020
119.96,4,0.0,2,13,0,0,0,329,30,1,1,3,2020
49.632,4,0.2,1,14,1,0,0,434,41,0,1,11,2017
727.45,5,0.5,0,16,3,1,0,24,4,3,0,10,2019
24.96,3,0.2,0,9,3,1,0,24,4,3,1,10,2019
370.782,3,0.4,2,13,1,1,0,330,33,1,0,11,2020
196.45,5,0.0,0,9,0,1,0,194,26,3,1,4,2020
31.104,6,0.2,1,12,3,2,0,374,36,1,1,6,2018
78.256,2,0.2,1,14,3,2,0,374,36,1,0,6,2018
6.48,1,0.0,1,12,2,0,0,452,45,3,1,8,2019
99.2,5,0.0,1,2,3,1,0,438,3,3,1,7,2017
801.568,2,0.2,0,5,3,1,0,438,3,3,1,7,2017
272.848,1,0.2,0,16,3,1,0,438,3,3,1,7,2017
70.98,1,0.0,0,16,3,0,0,462,45,3,1,11,2020
16.224,2,0.2,1,12,3,2,0,94,33,1,1,6,2017
176.784,1,0.2,0,4,3,0,0,262,30,1,0,3,2019
470.376,3,0.2,2,13,3,0,0,434,41,0,1,3,2020
393.568,4,0.2,0,5,3,0,0,266,3,3,0,12,2020
302.376,3,0.2,2,13,3,0,0,266,3,3,1,12,2020
68.742,9,0.7,1,3,3,1,0,216,8,2,0,3,2020
29.34,3,0.0,1,7,1,0,0,329,30,1,1,3,2018
383.607,7,0.1,0,5,1,0,0,329,30,1,1,3,2018
563.4,4,0.0,1,14,1,0,0,329,30,1,1,3,2018
217.056,7,0.2,1,12,3,2,0,374,36,1,1,11,2019
6.0,2,0.2,1,10,2,0,0,222,41,0,1,1,2020
31.56,3,0.0,0,9,2,0,0,438,3,3,1,4,2019
7.104,2,0.2,1,8,0,2,0,197,8,2,1,5,2017
398.352,8,0.7,1,3,0,2,0,197,8,2,0,5,2017
121.792,4,0.2,1,1,0,0,0,147,33,1,1,10,2017
409.59,3,0.4,0,16,0,0,0,147,33,1,0,10,2017
10.56,2,0.0,1,12,3,1,0,208,3,3,1,3,2017
3.38,1,0.0,1,2,3,1,0,208,3,3,1,3,2017
7.824,1,0.2,1,7,2,0,0,386,8,2,1,12,2020
24.784,1,0.2,1,12,3,0,0,286,35,3,1,11,2019
34.65,3,0.0,1,2,0,0,0,75,44,2,1,12,2020
487.984,2,0.2,1,3,3,0,0,304,24,3,1,12,2018
1793.98,2,0.0,1,3,0,0,0,300,21,0,1,10,2020
29.808,2,0.2,1,7,2,0,0,295,8,2,1,8,2017
505.176,4,0.7,1,3,2,0,0,295,8,2,0,8,2017
174.0585,3,0.45,0,16,2,0,0,295,8,2,0,8,2017
191.88,6,0.0,1,14,2,0,0,151,38,2,1,6,2019
14.78,2,0.0,2,13,0,2,0,123,20,0,1,8,2019
5.184,1,0.2,1,12,0,1,0,464,35,3,1,10,2020
478.48,2,0.2,0,5,0,1,0,464,35,3,1,10,2020
28.4,2,0.2,2,0,0,1,0,464,35,3,1,10,2020
909.12,8,0.0,1,14,0,1,0,211,12,0,1,10,2020
2.952,2,0.7,1,3,3,1,0,13,8,2,0,5,2019
27.018,6,0.7,1,3,3,1,0,13,8,2,0,5,2019
136.92,4,0.0,0,9,0,1,0,266,3,3,1,2,2018
18.96,2,0.0,0,9,3,0,0,343,30,1,1,12,2020
99.39,3,0.0,2,0,3,1,0,266,3,3,1,11,2019
273.896,7,0.2,1,12,2,1,0,207,41,0,1,7,2020
597.132,3,0.4,2,11,2,1,0,207,41,0,1,7,2020
149.95,5,0.0,2,0,0,0,0,419,9,2,1,1,2017
4.608,2,0.2,1,10,3,2,0,47,8,2,1,4,2020
15.528,3,0.2,1,2,3,2,0,47,8,2,1,4,2020
11.952,3,0.2,1,10,3,2,0,47,8,2,1,4,2020
11.65,5,0.0,1,2,3,0,0,156,19,1,1,11,2018
299.9,2,0.0,2,13,2,2,0,123,20,0,1,10,2018
895.92,5,0.2,1,3,0,1,0,508,30,1,1,8,2020
462.564,2,0.1,0,5,0,1,0,508,30,1,1,8,2020
15.008,2,0.2,1,14,3,1,0,397,36,1,1,10,2018
863.64,9,0.2,2,13,2,1,0,16,41,0,1,7,2019
47.616,3,0.2,1,2,2,1,0,16,41,0,1,7,2019
92.94,3,0.0,1,12,2,0,0,141,3,3,1,12,2020
199.98,2,0.0,2,0,3,1,0,438,3,3,1,3,2020
177.48,3,0.2,2,13,3,0,0,266,3,3,1,6,2019
88.768,2,0.2,1,12,0,0,0,120,4,3,1,11,2020
6.48,1,0.0,1,12,2,2,0,452,45,3,1,3,2020
46.51,1,0.0,1,14,2,2,0,452,45,3,1,3,2020
659.976,3,0.2,2,13,2,2,0,452,45,3,1,3,2020
271.992,1,0.2,2,13,2,0,0,451,1,3,1,11,2019
145.74,3,0.0,0,4,2,0,0,233,16,2,1,8,2020
15.4,5,0.0,0,9,2,0,0,233,16,2,1,8,2020
244.55,5,0.0,1,12,3,1,0,438,3,3,1,11,2020
166.16,8,0.0,2,0,3,1,0,438,3,3,1,11,2020
14.73,3,0.0,0,9,2,2,0,438,3,3,1,5,2018
19.968,2,0.7,1,3,3,0,0,53,4,3,0,7,2019
33.488,7,0.2,1,14,3,0,0,53,4,3,0,7,2019
8.736,4,0.7,1,3,3,0,0,53,4,3,0,7,2019
662.88,3,0.2,0,5,3,0,0,53,4,3,1,7,2019
47.36,4,0.2,1,10,0,1,0,393,11,0,1,8,2020
27.44,2,0.2,1,14,0,1,0,393,11,0,1,8,2020
3.24,9,0.8,1,3,0,1,0,393,11,0,0,8,2020
95.968,4,0.2,2,0,3,1,0,67,41,0,1,6,2019
10.368,2,0.2,1,12,3,1,0,67,41,0,1,6,2019
23.1,2,0.0,1,2,3,1,0,329,30,1,1,9,2020
11.54,2,0.0,0,9,3,1,0,329,30,1,1,9,2020
254.526,1,0.4,0,16,3,1,0,329,30,1,0,9,2020
12.98,1,0.0,1,1,3,1,0,329,30,1,1,9,2020
26.432,8,0.2,1,3,3,1,0,329,30,1,1,9,2020
197.97,3,0.0,2,13,3,1,0,329,30,1,1,9,2020
18.9,6,0.0,1,10,3,1,0,329,30,1,1,9,2020
1282.41,5,0.1,0,5,3,1,0,329,30,1,1,9,2020
4.92,3,0.0,1,2,3,1,0,329,30,1,1,9,2020
238.0,2,0.0,2,0,3,1,0,329,30,1,1,9,2020
167.97,3,0.0,2,0,3,1,0,329,30,1,1,9,2020
17.12,4,0.0,1,12,3,1,0,329,30,1,1,9,2020
16.2,3,0.0,1,3,2,0,0,464,23,0,1,9,2020
33.99,3,0.0,1,1,2,0,0,464,23,0,1,9,2020
296.85,5,0.0,2,0,2,0,0,464,23,0,1,9,2020
112.8,6,0.0,2,0,2,0,0,464,23,0,1,9,2020
13.71,3,0.0,1,3,2,0,0,464,23,0,1,9,2020
24.9,5,0.0,1,12,2,0,0,464,23,0,1,9,2020
286.29,3,0.0,1,14,2,0,0,464,23,0,1,9,2020
24.18,2,0.0,1,1,2,0,0,464,23,0,1,9,2020
281.97,3,0.0,2,13,3,0,0,367,28,1,1,12,2020
69.5,5,0.0,1,15,3,0,0,367,28,1,1,12,2020
166.44,3,0.0,1,12,3,0,0,367,28,1,1,12,2020
291.96,4,0.0,2,0,3,0,0,490,34,0,1,9,2020
6.408,3,0.2,1,2,3,2,0,80,11,0,1,5,2020
408.744,7,0.2,2,0,3,2,0,80,11,0,1,5,2020
5.104,4,0.8,1,3,3,0,0,80,11,0,0,12,2017
2.896,2,0.2,1,8,3,0,0,80,11,0,1,12,2017
35.016,3,0.2,2,0,3,0,0,80,11,0,0,12,2017
275.97,3,0.0,1,14,2,1,0,310,0,2,1,10,2017
1394.95,5,0.0,2,13,2,1,0,310,0,2,1,10,2017
545.88,6,0.0,0,5,2,1,0,310,0,2,1,10,2017
5.248,2,0.2,1,2,3,0,0,430,35,3,1,5,2018
933.536,4,0.2,0,5,1,0,0,168,1,3,1,4,2019
42.976,4,0.2,1,14,1,0,0,168,1,3,1,4,2019
3.76,2,0.0,1,3,2,1,0,94,9,2,1,12,2018
479.96,4,0.0,2,13,3,0,0,345,34,0,1,12,2017
320.88,6,0.0,1,1,2,1,0,49,3,3,1,11,2017
23.88,3,0.0,0,9,2,1,0,49,3,3,1,11,2017
26.76,4,0.0,1,12,2,1,0,49,3,3,1,11,2017
1439.976,4,0.4,2,6,0,0,0,94,33,1,1,7,2019
17.22,3,0.0,1,3,3,0,0,464,23,0,1,11,2018
1024.38,7,0.0,0,16,3,0,0,464,23,0,1,11,2018
26.22,3,0.0,1,7,3,0,0,464,23,0,1,11,2018
17.34,3,0.0,1,12,3,0,0,464,23,0,1,11,2018
4.956,4,0.7,1,3,3,0,0,374,36,1,0,2,2020
71.04,6,0.2,1,10,3,2,0,464,35,3,1,6,2020
5.344,2,0.2,1,2,3,2,0,464,35,3,1,6,2020
11.304,3,0.2,1,8,3,2,0,464,35,3,0,6,2020
294.62,5,0.8,1,1,2,0,0,207,41,0,0,12,2020
8.752,4,0.6,0,9,2,0,0,207,41,0,0,12,2020
15.0,4,0.0,1,10,0,1,0,77,44,2,1,2,2017
161.61,1,0.0,2,13,0,1,0,77,44,2,1,2,2017
144.95,5,0.0,2,13,0,1,0,77,44,2,1,2,2017
199.95,5,0.0,2,0,3,0,0,364,3,3,1,4,2020
41.86,7,0.0,1,2,3,0,0,364,3,3,1,4,2020
95.94,3,0.0,1,14,2,0,0,267,15,2,1,12,2020
304.45,5,0.0,0,5,2,0,0,267,15,2,1,12,2020
11.364,3,0.8,1,3,3,2,0,270,41,0,0,4,2020
29.68,7,0.0,1,2,3,1,0,93,23,0,1,12,2017
47.53,7,0.0,2,0,3,1,0,93,23,0,1,12,2017
183.372,2,0.3,0,4,0,0,0,80,11,0,0,8,2020
4.224,3,0.2,1,2,3,0,0,219,40,2,1,11,2017
333.056,2,0.2,1,1,3,0,0,219,40,2,1,11,2017
24.896,4,0.2,1,12,3,0,0,219,40,2,1,11,2017
159.984,2,0.2,2,0,1,0,0,207,41,0,1,12,2018
46.344,3,0.2,1,14,1,0,0,207,41,0,1,12,2018
350.98,1,0.0,0,5,3,0,0,23,0,2,1,9,2019
13.08,2,0.0,1,12,3,0,0,23,0,2,1,9,2019
900.08,4,0.0,1,14,3,0,0,23,0,2,1,9,2019
17.568,2,0.2,1,3,3,0,0,435,3,3,1,3,2018
14.62,2,0.0,1,10,3,0,0,435,3,3,1,3,2018
33.36,4,0.0,1,15,3,0,0,435,3,3,1,3,2018
40.14,6,0.0,1,12,3,0,0,435,3,3,1,3,2018
1606.23,9,0.0,1,14,0,2,0,390,37,1,1,9,2019
17.04,3,0.0,1,12,0,2,0,390,37,1,1,9,2019
49.53,3,0.0,1,3,0,2,0,390,37,1,1,9,2019
872.32,4,0.0,0,5,0,2,0,390,37,1,1,9,2019
239.12,5,0.2,1,3,2,0,0,159,3,3,1,8,2020
141.96,2,0.0,0,4,0,0,0,452,45,3,1,3,2018
33.024,2,0.2,1,3,2,2,0,241,3,3,1,9,2019
67.136,4,0.2,1,3,2,2,0,241,3,3,1,9,2019
14.73,3,0.0,1,3,3,1,0,253,19,1,1,11,2018
104.9,5,0.0,1,14,3,1,0,253,19,1,1,11,2018
61.04,4,0.0,1,3,3,1,0,253,19,1,1,11,2018
10.95,3,0.0,1,12,3,1,0,253,19,1,1,11,2018
9.392,2,0.2,1,12,3,1,0,154,41,0,1,12,2019
9.328,1,0.2,1,2,3,1,0,154,41,0,1,12,2019
8.26,2,0.0,1,3,3,0,0,410,21,0,1,9,2020
269.97,3,0.0,0,5,3,0,0,410,21,0,1,9,2020
29.04,3,0.0,1,12,3,2,0,48,24,3,1,1,2018
14.62,2,0.0,1,10,3,2,0,48,24,3,1,1,2018
11.952,3,0.2,1,12,3,2,0,371,1,3,1,6,2018
4.536,7,0.7,1,3,3,2,0,371,1,3,0,6,2018
9.156,2,0.7,1,3,3,2,0,371,1,3,0,6,2018
75.36,5,0.2,0,9,3,2,0,371,1,3,1,6,2018
57.504,6,0.2,1,3,3,1,0,437,3,3,1,10,2018
38.864,7,0.2,1,2,3,1,0,240,33,1,1,11,2020
15.552,3,0.2,1,12,3,1,0,207,41,0,1,8,2017
162.64,2,0.0,1,1,3,1,0,372,28,1,1,7,2019
597.0,3,0.0,2,13,3,1,0,372,28,1,1,7,2019
55.48,1,0.0,1,12,3,1,0,372,28,1,1,7,2019
289.8,7,0.2,0,9,0,0,0,374,36,1,1,7,2018
2.502,3,0.7,1,3,0,0,0,374,36,1,0,7,2018
6.48,4,0.7,1,3,0,0,0,374,36,1,0,7,2018
341.488,8,0.3,0,5,0,0,0,374,36,1,0,7,2018
11.12,5,0.2,1,2,0,0,0,374,36,1,1,7,2018
25.344,6,0.2,0,9,0,0,0,374,36,1,1,7,2018
17.31,3,0.0,0,9,3,0,0,407,12,0,1,12,2019
199.95,5,0.0,2,0,0,0,0,123,20,0,1,12,2020
1586.69,7,0.0,0,5,0,0,0,123,20,0,1,12,2020
84.99,1,0.0,2,0,0,0,0,123,20,0,1,12,2020
411.8,2,0.0,0,16,0,0,0,123,20,0,1,12,2020
11.34,3,0.0,1,8,3,1,0,266,3,3,1,10,2017
80.3,5,0.0,1,14,3,1,0,266,3,3,1,10,2017
15.968,2,0.2,1,3,3,1,0,266,3,3,1,10,2017
64.74,13,0.0,1,12,3,1,0,266,3,3,1,10,2017
19.296,3,0.2,1,3,3,1,0,266,3,3,1,10,2017
405.64,4,0.0,1,14,3,1,0,266,3,3,1,10,2017
146.352,3,0.2,0,5,3,1,0,266,3,3,0,10,2017
251.91,9,0.0,2,0,3,1,0,266,3,3,1,10,2017
12.39,3,0.0,1,2,3,1,0,266,3,3,1,10,2017
199.96,4,0.0,2,0,3,0,0,383,3,3,1,4,2018
710.832,3,0.2,0,16,3,0,0,383,3,3,0,4,2018
1.941,1,0.7,1,3,2,1,0,374,36,1,0,7,2019
283.92,5,0.2,0,5,3,0,0,349,3,3,0,11,2020
7.312,2,0.2,1,3,3,1,0,452,45,3,1,11,2019
59.97,3,0.0,2,0,2,2,0,49,3,3,1,11,2020
761.544,7,0.2,2,13,2,2,0,49,3,3,1,11,2020
58.2,3,0.0,0,9,3,0,0,438,3,3,1,12,2017
39.9,5,0.0,1,12,0,0,0,28,18,1,1,9,2020
90.86,7,0.0,1,1,0,0,0,28,18,1,1,9,2020
94.85,5,0.0,1,12,0,0,0,28,18,1,1,9,2020
106.232,7,0.2,1,12,3,0,0,375,1,3,1,12,2018
111.984,2,0.2,2,13,3,0,0,375,1,3,1,12,2018
7.712,2,0.2,0,9,3,0,0,375,1,3,1,12,2018
37.44,6,0.0,1,12,3,0,0,266,3,3,1,2,2020
23.68,2,0.2,1,10,3,2,0,207,41,0,1,11,2017
122.12,4,0.0,1,10,3,0,0,329,30,1,1,6,2019
18.45,5,0.0,1,10,3,0,0,329,30,1,1,6,2019
324.9,5,0.0,1,14,3,0,0,329,30,1,1,6,2019
146.73,3,0.0,1,12,3,0,0,329,30,1,1,6,2019
3.96,2,0.0,1,8,3,0,0,329,30,1,1,6,2019
5.76,2,0.0,1,10,3,1,0,395,3,3,1,10,2018
26.55,3,0.0,1,3,3,0,0,521,6,1,1,7,2020
310.443,3,0.3,0,16,3,0,0,521,6,1,0,7,2020
479.9,5,0.0,0,5,3,2,0,311,21,0,1,11,2017
12.88,1,0.0,1,15,2,0,0,149,29,3,1,4,2018
13.12,5,0.2,1,2,3,0,0,521,31,2,1,11,2018
